id,datetime,date,deploy,hour,daynight,habitat,point,point_num,audiomoth_id,spacing_m,group,species,common_name,confidence,clip_start_s,clip_end_s,audio_file,suspect_false_positive
2026-06-02-01808,2026-06-02 10:40:00,2026-06-02,day1,10,day,pasture,P3,3,A02,15,bird,Colibri cyanotus,Lesser Violetear,0.367,78,81,/P1503_A02/20260602_104000.WAV,no
2026-06-02-01809,2026-06-02 10:40:00,2026-06-02,day1,10,day,pasture,P3,3,A02,15,bird,Colibri cyanotus,Lesser Violetear,0.327,81,84,/P1503_A02/20260602_104000.WAV,no
2026-06-02-01796,2026-06-02 10:40:00,2026-06-02,day1,10,day,pasture,P3,3,A02,15,bird,Colibri cyanotus,Lesser Violetear,0.292,30,33,/P1503_A02/20260602_104000.WAV,no
2026-06-02-01803,2026-06-02 10:40:00,2026-06-02,day1,10,day,pasture,P3,3,A02,15,bird,Colibri cyanotus,Lesser Violetear,0.266,63,66,/P1503_A02/20260602_104000.WAV,no
2026-06-02-00050,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.977,93,96,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00044,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.972,75,78,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00054,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.967,105,108,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00047,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.956,84,87,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00045,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.95,78,81,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00042,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.93,69,72,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00046,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.924,81,84,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00055,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.92,108,111,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00049,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.916,90,93,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00048,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.895,87,90,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00041,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.894,66,69,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00053,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.888,102,105,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00043,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.849,72,75,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00056,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.832,114,117,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00052,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.752,99,102,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00040,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.606,57,60,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00057,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.58,117,120,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00051,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Synallaxis brachyura,Slaty Spinetail,0.577,96,99,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00058,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Myiodynastes maculatus,Streaked Flycatcher,0.284,117,120,/F1501_A05/20260602_110000.WAV,no
2026-06-02-00519,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.934,0,3,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00535,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.915,69,72,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00537,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.895,75,78,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00532,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.893,54,57,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00533,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.854,57,60,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00525,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.843,21,24,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00524,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.839,15,18,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00546,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.838,108,111,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00536,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.735,72,75,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00540,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.709,87,90,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00545,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.685,105,108,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00528,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.665,30,33,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00527,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.612,27,30,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00523,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.608,12,15,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00526,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.577,24,27,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00538,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.574,78,81,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00541,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.559,90,93,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00520,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.546,3,6,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00544,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.524,102,105,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00547,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.522,111,114,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00539,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.519,84,87,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00521,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.501,6,9,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00548,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.405,114,117,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00543,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.37,99,102,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00529,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.36,39,42,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00534,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.336,66,69,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00522,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.309,9,12,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00542,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.304,93,96,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00531,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.295,48,51,/F1502_A06/20260602_110000.WAV,no
2026-06-02-00530,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.273,42,45,/F1502_A06/20260602_110000.WAV,no
2026-06-02-01035,2026-06-02 11:00:00,2026-06-02,day1,11,day,forest,F3,3,A08,15,bird,Phaethornis striigularis,Stripe-throated Hermit,0.342,117,120,/F1503_A08/20260602_160000.WAV,no
2026-06-02-04972,2026-06-02 11:00:00,2026-06-02,day1,11,day,pasture,P1,1,A04,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.489,66,69,/P1501_A04/20260602_110000.WAV,no
2026-06-02-04971,2026-06-02 11:00:00,2026-06-02,day1,11,day,pasture,P1,1,A04,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.417,18,21,/P1501_A04/20260602_110000.WAV,no
2026-06-02-03225,2026-06-02 11:00:00,2026-06-02,day1,11,day,pasture,P1,1,A04,15,frog,Pristimantis appendiculatus,Pristimantis appendiculatus,0.251,105,108,/P1501_A04/20260602_110000.WAV,no
2026-06-02-00059,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.97,0,3,/F1501_A05/20260602_112000.WAV,no
2026-06-02-00061,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.959,9,12,/F1501_A05/20260602_112000.WAV,no
2026-06-02-00065,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.947,21,24,/F1501_A05/20260602_112000.WAV,no
2026-06-02-00062,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.928,12,15,/F1501_A05/20260602_112000.WAV,no
2026-06-02-00063,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.928,15,18,/F1501_A05/20260602_112000.WAV,no
2026-06-02-00064,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.871,18,21,/F1501_A05/20260602_112000.WAV,no
2026-06-02-00060,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.832,3,6,/F1501_A05/20260602_112000.WAV,no
2026-06-02-00066,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.808,24,27,/F1501_A05/20260602_112000.WAV,no
2026-06-02-00068,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Myioborus miniatus,Slate-throated Redstart,0.613,36,39,/F1501_A05/20260602_112000.WAV,no
2026-06-02-00067,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.329,27,30,/F1501_A05/20260602_112000.WAV,no
2026-06-02-02352,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,frog,Pristimantis appendiculatus,Pristimantis appendiculatus,0.259,42,45,/F1501_A05/20260602_112000.WAV,no
2026-06-02-00549,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.897,0,3,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00555,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.895,42,45,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00562,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.885,108,111,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00551,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.85,9,12,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00552,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.845,12,15,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00554,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.841,18,21,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00550,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.741,3,6,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00553,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.676,15,18,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00556,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.663,57,60,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00557,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.662,63,66,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00560,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.653,93,96,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00563,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.617,117,120,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00559,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.429,90,93,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00561,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.308,99,102,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00558,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Colibri cyanotus,Lesser Violetear,0.285,84,87,/F1502_A06/20260602_112000.WAV,no
2026-06-02-00564,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F2,2,A06,15,bird,Chlorothraupis stolzmanni,Ochre-breasted Tanager,0.272,117,120,/F1502_A06/20260602_112000.WAV,no
2026-06-02-03162,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F3,3,A08,15,frog,Pristimantis appendiculatus,Pristimantis appendiculatus,0.604,51,54,/F1503_A08/20260602_162000.WAV,no
2026-06-02-01036,2026-06-02 11:20:00,2026-06-02,day1,11,day,forest,F3,3,A08,15,bird,Basileuterus tristriatus,Three-striped Warbler,0.491,30,33,/F1503_A08/20260602_162000.WAV,no
2026-06-02-04975,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P1,1,A04,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.686,63,66,/P1501_A04/20260602_112000.WAV,no
2026-06-02-04977,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P1,1,A04,15,insect,Atlanticus,~ Atlanticus (katydid),0.46,114,117,/P1501_A04/20260602_112000.WAV,no
2026-06-02-04974,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P1,1,A04,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.328,48,51,/P1501_A04/20260602_112000.WAV,no
2026-06-02-04973,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P1,1,A04,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.326,36,39,/P1501_A04/20260602_112000.WAV,no
2026-06-02-04976,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P1,1,A04,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.277,84,87,/P1501_A04/20260602_112000.WAV,no
2026-06-02-01367,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P2,2,A01,15,bird,Colibri cyanotus,Lesser Violetear,0.826,18,21,/P1502_A01/20260602_112000.WAV,no
2026-06-02-01366,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P2,2,A01,15,bird,Colibri cyanotus,Lesser Violetear,0.453,15,18,/P1502_A01/20260602_112000.WAV,no
2026-06-02-01369,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P2,2,A01,15,bird,Chlorothraupis stolzmanni,Ochre-breasted Tanager,0.395,42,45,/P1502_A01/20260602_112000.WAV,no
2026-06-02-01368,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P2,2,A01,15,bird,Chlorothraupis stolzmanni,Ochre-breasted Tanager,0.372,21,24,/P1502_A01/20260602_112000.WAV,no
2026-06-02-05051,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P2,2,A01,15,insect,Atlanticus,~ Atlanticus (katydid),0.303,114,117,/P1502_A01/20260602_112000.WAV,no
2026-06-02-01365,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P2,2,A01,15,bird,Colibri cyanotus,Lesser Violetear,0.262,3,6,/P1502_A01/20260602_112000.WAV,no
2026-06-02-01821,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P3,3,A02,15,bird,Colibri cyanotus,Lesser Violetear,0.933,15,18,/P1503_A02/20260602_112000.WAV,no
2026-06-02-01822,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P3,3,A02,15,bird,Colibri cyanotus,Lesser Violetear,0.878,18,21,/P1503_A02/20260602_112000.WAV,no
2026-06-02-01819,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P3,3,A02,15,bird,Colibri cyanotus,Lesser Violetear,0.842,9,12,/P1503_A02/20260602_112000.WAV,no
2026-06-02-01817,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P3,3,A02,15,bird,Colibri cyanotus,Lesser Violetear,0.827,0,3,/P1503_A02/20260602_112000.WAV,no
2026-06-02-01818,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P3,3,A02,15,bird,Colibri cyanotus,Lesser Violetear,0.796,3,6,/P1503_A02/20260602_112000.WAV,no
2026-06-02-01823,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P3,3,A02,15,bird,Colibri cyanotus,Lesser Violetear,0.624,21,24,/P1503_A02/20260602_112000.WAV,no
2026-06-02-01824,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P3,3,A02,15,bird,Colibri cyanotus,Lesser Violetear,0.462,24,27,/P1503_A02/20260602_112000.WAV,no
2026-06-02-01820,2026-06-02 11:20:00,2026-06-02,day1,11,day,pasture,P3,3,A02,15,bird,Colibri cyanotus,Lesser Violetear,0.259,12,15,/P1503_A02/20260602_112000.WAV,no
2026-06-02-00073,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.972,21,24,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00087,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.954,87,90,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00086,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.936,81,84,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00070,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.897,9,12,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00084,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.846,69,72,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00074,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.844,24,27,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00093,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.791,105,108,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00085,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.777,72,75,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00076,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.775,30,33,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00081,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.661,57,60,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00091,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.651,99,102,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00089,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.621,93,96,/F1501_A05/20260602_114000.WAV,no
2026-06-02-02356,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,frog,Pristimantis appendiculatus,Pristimantis appendiculatus,0.616,99,102,/F1501_A05/20260602_114000.WAV,no
2026-06-02-02354,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,frog,Pristimantis appendiculatus,Pristimantis appendiculatus,0.59,69,72,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00090,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.587,96,99,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00078,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.583,45,48,/F1501_A05/20260602_114000.WAV,no
2026-06-02-02353,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,frog,Pristimantis appendiculatus,Pristimantis appendiculatus,0.55,21,24,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00088,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.549,90,93,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00082,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.512,63,66,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00071,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.501,15,18,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00079,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.474,51,54,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00083,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.468,66,69,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00072,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.427,18,21,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00080,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.362,54,57,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00077,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.331,33,36,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00069,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.305,3,6,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00094,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.302,111,114,/F1501_A05/20260602_114000.WAV,no
2026-06-02-00075,2026-06-02 11:40:00,2026-06-02,day1,11,day,forest,F1,1,A05,15,bird,Colibri cyanotus,Lesser Violetear,0.295,27,30,/F1501_A05/20260602_114000.WAV,no
